id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
1326,leisure,4767.001,13,14,16,28,480.20476783558587,3647.3475417188397,30971.582754144747,480.20476783558587,6
1327,errand,944.434999,15,15,31,52,64.86966907804783,576.1938836894951,35348.85738474713,64.86966907804783,5
1328,work,7754.7440000000015,8,11,21,12,62.237780294291326,93.46256208438406,62.237780294291326,62.237780294291326,1
1329,wait,370.18699999999995,4,4,11,41,297.4912274706137,297.4912274706137,339.54614287248984,339.54614287248984,2
1330,wait,330.0,8,8,24,12,131.9540471223527,3062.2976863164968,19589.15490847635,131.9540471223527,4
1331,work,7558.389999000001,12,14,30,44,105.16435282785758,105.16435282785758,131.06665048632365,131.06665048632365,0
1332,home,9096.622,5,8,24,21,171.8811194727869,523.8054120487817,10538.244020538988,171.8811194727869,2
1333,errand,510.83900000000006,4,4,3,27,8.634250440448447,8.634250440448447,58744.29738534503,38.396510184659746,0
1334,wait,425.935999,12,12,21,8,40.366963914077246,56.54836075599322,40.366963914077246,40.366963914077246,1
1335,home,1049.496,11,12,10,49,166.6032421458954,617.782268560401,75097.32930681398,166.6032421458954,5
1336,work,6784.744001000001,8,10,8,23,97.15737916233677,413.57872464903136,36522.23879065498,97.15737916233677,3
1337,wait,471.00000000000006,10,11,15,3,31.101969930547188,31.101969930547188,78211.83696369037,45.63046505199814,0
1338,work,10812.0,8,12,19,51,276.05619651843784,453.07936726961344,276.05619651843784,276.05619651843784,1
1339,work,9814.025,13,16,9,45,137.90983369968228,137.90983369968228,1874.3134848551929,140.19311194625627,3
1340,home,52251.124,16,7,8,36,321.32823854608125,633.2629352641453,27391.83829729064,321.32823854608125,4
1341,leisure,4929.798000000002,12,13,26,34,139.83025696546792,2918.965397546657,61415.442856867296,2550.681833900384,5
1342,leisure,1425.5,12,12,24,25,35.188906691538314,1120.2199461073462,21953.719551556398,35.188906691538314,5
1343,leisure,1447.263999,17,17,30,52,136.63554667571654,5431.705154864122,22640.0031423619,136.63554667571654,4
1344,home,1321.1250009999999,12,12,1,5,173.9710221373775,617.2573381990372,75105.15211610327,173.9710221373775,2
1345,wait,460.74300000000005,12,12,18,11,375011.7896348828,375011.7896348828,656848.2789680589,382407.3610404712,5
1346,wait,460.55199999999996,14,14,12,15,730.0661451849098,730.0661451849098,135372.56399649713,730.0661451849098,2
1347,home,17675.920000000002,11,16,29,13,234419.4855850471,234419.4855850471,438272.7928519609,262630.2464167934,2
1348,wait,361.76199999999994,6,6,6,49,13.064337637384483,175.09568694567378,215.05795422643646,13.064337637384483,1
1349,wait,482.00000000000006,16,16,16,3,1789.2079431688055,2766.777914872617,29399.796569204937,1789.2079431688055,1
1350,leisure,4596.082,14,16,17,50,367.81636208626094,409.61611117111715,50703.18683445935,367.81636208626094,5
1351,wait,320.825999,17,18,17,3,18.178509973045443,18.178509973045443,44.300779352532665,44.300779352532665,1
1352,home,46681.080001,16,5,23,43,258.45958984468257,510.002299007808,35187.10849042894,258.45958984468257,0
1353,home,52645.878999,14,4,18,16,129.21276376180705,1253.0346066194747,34470.46754968696,129.21276376180705,1
1354,leisure,3205.831001,16,17,14,41,453228.1022268902,516301.72154467326,648198.0254173594,453228.1022268902,5
1355,work,3462.005001,12,13,23,43,369.9249478348546,369.9249478348546,1785.6172461916244,411.80589843310815,0
1356,errand,3538.0699990000007,17,18,17,50,224.44174033102357,837.0957821215367,34009.074906721224,224.44174033102357,6
1357,errand,2578.174,8,9,25,4,90.2512334481724,681.0919607441667,23413.01430296631,90.2512334481724,2
1358,leisure,1397.972001,14,14,10,36,218.36260930178483,353.99490205974564,1972.4802169692427,218.36260930178483,6
1359,home,58826.538,16,8,8,32,507.73339093651316,598.0752531663662,41577.3785536987,507.73339093651316,1
1360,home,42772.79,16,4,4,36,239.0416589800478,1181.6324844875112,6756.179531875337,239.0416589800478,0
1361,home,51138.29300000001,17,7,25,34,238.38209847627263,2156.357295808399,25640.68541134736,238.38209847627263,4
1362,leisure,2221.099999,16,17,28,9,499.02847790097167,499.02847790097167,25078.173268860977,1382.4132230778382,1
1363,home,67639.918,16,11,18,11,346.93735333928976,1721.2006591914499,16530.484366975772,346.93735333928976,5
1364,errand,541.474999,13,14,21,3,117.75722231622463,117.75722231622463,3877.957524234023,269.20614341686627,5
1365,leisure,6574.286,16,17,18,24,68.69853102012765,68.69853102012765,86.99245634267041,86.99245634267041,6
1366,wait,936.774,20,20,3,22,60.31233472268937,60.31233472268937,156.07898035344138,156.07898035344138,5
1367,home,17333.167,23,4,22,47,137.30454541760486,560.8561123725538,10508.338482773032,137.30454541760486,2
1368,home,55668.584000999996,16,8,20,3,226.81813269132712,1044.0613893251405,59689.857369458965,226.81813269132712,4
1369,leisure,3398.0,12,13,9,2,41859.024155340165,65194.894913676086,102263.57939955023,41859.024155340165,1
1370,home,36290.145,20,6,5,49,239.58563874026268,239.58563874026268,13587.454843116588,254.50032052551205,0
1371,wait,920.377001,14,14,15,24,139.1987948753737,139.1987948753737,157.18510394739656,142.30591123362538,3
1372,wait,5077.1179999999995,16,17,24,43,379948.3404685696,379948.3404685696,661518.9455864939,386795.39641074726,1
1373,home,2517.914001,6,7,15,15,130.58772152468595,568.102620520601,10502.624454243083,130.58772152468595,5
1374,home,2166.3779999999997,9,10,26,30,289.3092918813544,513.4620674795872,20730.14833956177,289.3092918813544,2
1375,work,18443.581001,6,12,30,44,219.1196612939501,584.839600702694,2506.9355355906,219.1196612939501,0
1376,leisure,2545.199001,8,8,1,31,258.9666352617043,9851.193925011225,64347.099770718836,1247.3351777314995,1
1377,wait,453.83200000000005,12,12,18,42,106.6296947038068,1043.2620547626766,3904.059681421357,106.6296947038068,2
1378,home,2742.7140000000004,17,18,15,50,207.92331551340507,792.711308993254,207.92331551340507,239.16483603108426,3
1379,errand,865.0,12,12,12,19,171.86195038482344,531.0571844508871,18328.448819133067,171.86195038482344,4
1380,leisure,1883.915,10,11,2,48,85.9932181518293,1384.0368913467255,85.9932181518293,85.9932181518293,5
1381,errand,1060.9980010000004,8,8,2,35,31.575699557490722,1067.1395903844807,194.1422314046444,31.575699557490722,5
1382,errand,399.46,12,12,8,14,346.76519310116095,2371.662976306657,71168.9834182002,493.37057107846255,5
1383,wait,500.805001,17,17,5,14,22.149443253285884,22.149443253285884,22965.183123792533,22.149443253285884,2
1384,home,54390.0,18,9,15,15,118.9670626609354,118.9670626609354,75985.62898985231,221.34054559450792,5
1385,work,703.892999,14,14,27,17,83.09938775277368,164.88548046490948,48984.448196178426,83.09938775277368,3
1386,errand,1951.21,9,10,4,36,169.95310768763756,169.95310768763756,78307.01012106315,174.9627569739798,0
1387,errand,1120.129,10,10,30,48,27.681094889139658,1128.0254287549808,9836.297681067199,27.681094889139658,3
1388,home,756.0,20,20,30,52,126.82612965689644,940.4810193824907,6806.3561581670765,126.82612965689644,5
1389,home,50141.934001,16,6,26,8,379.1316013916111,4042.3341164059693,11663.99300095173,379.1316013916111,6
1390,home,42404.190001,16,4,28,39,323.3832151400191,323.3832151400191,45512.734467724964,1956.3305470386767,3
1391,wait,575.1789990000002,6,6,28,9,31.525583807157933,31.525583807157933,48563.64015431205,31.525583807157933,1
1392,home,7201.358998999999,10,12,17,50,136.06188050631616,4449.3560101918465,31143.89285433233,136.06188050631616,5
1393,wait,327.0,13,13,31,52,806.3281299007242,1214.549469028677,104407.39016832707,1620.0476894941944,6
1394,work,31586.049000000006,7,15,22,8,167.3038706725236,257.4294428601337,185.00874508682682,167.3038706725236,2
1395,home,318.2600000000001,6,6,14,28,45.335022175716894,1372.1540817011858,13663.955149484775,45.335022175716894,4
1396,wait,359.2170000000001,9,9,23,8,46.26583334863821,46.26583334863821,48578.963582129196,46.26583334863821,3
1397,errand,5224.648,3,5,13,15,455.1695608491114,455.1695608491114,31868.20784640609,455.1695608491114,3
1398,home,31334.988999,19,4,21,38,325.3445568966175,325.3445568966175,45532.90768837687,1943.12941223151,3
1399,home,1219.495001,16,16,27,43,7844066.731848089,7844066.731848089,7920681.8273907425,7914977.202920575,4
1400,leisure,27781.792000999998,23,6,5,18,127.56376675112092,127.56376675112092,36158.43554275623,135.38354309287664,4
1401,home,4288.75,7,8,8,6,123.9501167811945,3648.9072899276453,12485.724866077766,123.9501167811945,2
1402,home,12212.628999999999,2,6,7,6,142.25752069125934,554.1838008704611,10514.968959497528,142.25752069125934,1
1403,work,31635.19,7,15,19,51,62.34862427587029,1372.999636280311,62.34862427587029,62.34862427587029,0
1404,home,38493.595,17,4,4,48,121.47457749876136,3713.7229300192766,79920.67483557416,121.47457749876136,6
1405,errand,801.45,17,17,30,26,92.50003466485094,154.57342247025315,23302.173411283053,92.50003466485094,4
1406,wait,14216.0,16,20,2,35,184.5639251685051,963.881265538217,184.5639251685051,400.7602606125545,5
1407,leisure,5296.729999,10,12,31,5,152.98513188363984,4557.427753729491,74719.54246189007,152.98513188363984,1
1408,errand,727.9870000000002,6,7,4,18,30.898792966159743,30.898792966159743,40964.15800566145,318.52792444367196,3
1409,home,4115.9110009999995,15,16,15,2,309.2238756264584,1022.7511576180617,136266.22549699663,309.2238756264584,6
1410,wait,426.184,5,5,5,49,49.24675469176621,49.24675469176621,12571.557025613765,49.24675469176621,1
1411,home,56227.707,19,11,14,37,109.6881993491143,109.6881993491143,24340.284576980077,2350.544255281172,3
1412,work,27639.981999000003,11,19,9,49,82.91367507128311,697.9411752974119,19387.781624808416,82.91367507128311,4
1413,home,71881.369,20,16,25,39,66.6106260932208,1639.0217519839364,34788.85843866043,66.6106260932208,0
1414,work,9905.492001,7,10,30,13,87.94837676289595,635.7353667184202,13078.476396465832,87.94837676289595,3
1415,leisure,686.9989999999999,11,12,16,24,48417.45674149626,70344.99618252114,212314.42241316484,48417.45674149626,4
1416,work,4260.876,13,14,9,10,330.249822469282,713.9788110696135,3819.878316985332,330.249822469282,3
1417,home,1923.016,15,16,15,37,529.2684376800566,599.1448351471254,41601.82409777313,529.2684376800566,4
1418,leisure,870.0,12,13,9,14,324.1225580046927,961.3326027123168,18790.916987330857,324.1225580046927,6
1419,errand,5372.4430010000015,8,9,19,33,19.584156844565985,1497.0221254935386,60108.921054478385,19.584156844565985,5
1420,work,6115.389,15,16,9,10,70.11286591486913,127.97618376802991,22657.871819155524,70.11286591486913,3
1421,wait,593.999,19,19,26,17,82.22770976089261,1266.1571174674655,997.3332429253952,82.22770976089261,2
1422,home,47128.483,16,5,4,36,168.45958924534492,1284.0163455212935,19497.017571577355,168.45958924534492,0
1423,home,37280.50700000001,22,9,6,6,398.4064027034771,1082.2358524139222,75860.8948017184,398.4064027034771,0
1424,home,45549.177,17,5,1,18,219.57190777333142,1227.3263638987046,30193.732935165,219.57190777333142,0
1425,errand,327.257,13,13,6,36,5741056.087474894,5741056.087474894,5804504.417525219,5796177.750251555,2
1426,wait,1278.052001,5,6,3,31,88.84654795672428,88.84654795672428,138.79547035422922,88.84654795672428,3
1427,errand,994.001,11,11,12,32,79.00988794239727,320.09316087224437,13639.199388174982,79.00988794239727,5
1428,leisure,54718.335999999996,17,8,2,31,698492.1975021436,698492.1975021436,768636.8659415575,762967.916509036,2
1429,home,3693.0000000000014,22,23,19,3,170.15829787311424,2982.269445481945,78941.06760577022,170.15829787311424,3
1430,home,28701.625999000004,22,6,31,5,241.18551776824177,1183.7389367050228,6756.1414811934255,241.18551776824177,1
1431,leisure,479.99900099999996,18,18,3,14,25151.895240823065,25151.895240823065,83483.92570558844,44187.84646324116,0
1432,leisure,2057.001,10,11,15,41,121.21722002817701,6615.0560868432485,60242.2762261944,121.21722002817701,6
1433,leisure,1419.606999,11,12,18,46,2480.882451694869,122335.3652805269,237571.05084914304,2480.882451694869,5
1434,home,31259.827999999998,22,7,4,14,117.81518051768845,336.99335855937187,101757.46178931255,137.28790308917272,1
1435,work,14993.000000000002,6,10,18,3,30.636604743637477,156.14428480297232,23348.798949659522,30.636604743637477,3
1436,home,429.100999,20,20,29,52,51.23440763220474,308.00051040035606,2836.9340106282866,51.23440763220474,3
1437,wait,355.173,3,3,15,33,74.96879634702117,187.5735378871403,27869.23502811638,74.96879634702117,1
1438,work,27331.772,7,15,19,3,100.35699292130873,132.47405978107744,517.6429752374012,100.35699292130873,3
1439,wait,774.0010000000002,16,16,24,12,6295.953586410043,14068.58346399166,68157.21294717856,14068.58346399166,4
1440,errand,3789.0000000000014,14,15,20,51,384.39711974343317,3806.447958078868,125991.98055900345,384.39711974343317,2
1441,home,50667.265999999996,13,3,9,27,191.43225092474796,1172.326750881189,24163.684651584503,191.43225092474796,6
1442,errand,811.2539999999999,8,8,13,46,576.7350094767675,576.7350094767675,19220.60824156233,625.7228425806526,0
1443,home,3657.376999,15,16,2,44,218.9093300023566,2161.369515229053,25619.00177665313,218.9093300023566,3
1444,errand,1132.1,13,13,30,35,108.52073211390305,379.4555685143801,41823.32129156485,108.52073211390305,2
1445,errand,4702.675999,12,13,5,1,297.1805787684105,297.1805787684105,24419.871548140058,1560.8553745812576,3
1446,home,2898.332000000001,4,5,20,33,47.71621314637865,4552.1796336594125,75897.19826741537,47.71621314637865,6
1447,work,9283.573999,18,21,21,20,155.5002947772791,843.2408008801402,8749.127073805501,155.5002947772791,6
1448,wait,482.19900099999995,12,12,13,7,13.525904392027053,1201.659621747447,13.525904392027053,13.525904392027053,0
1449,work,28515.154,5,13,9,23,109.16843016091568,409.5460306936145,57976.157084414626,109.16843016091568,4
1450,leisure,1778.0,10,11,13,2,70.01599690565507,4853.222940184278,102068.00907688457,3004.308753576304,5
1451,wait,7398.602000000001,15,17,3,27,217618.7887868349,217618.7887868349,414941.5116366629,278982.4860007403,0
1452,work,14337.191001,6,10,24,21,84.20904727838638,695.9848775015859,19389.43197770219,84.20904727838638,2
1453,home,17605.913001,6,11,16,42,306.9173322328374,2643.055565975069,33100.52794402123,306.9173322328374,0
1454,leisure,47136.0,21,10,5,1,115.27543224623501,115.27543224623501,154630.66878842632,50042.81040182814,4
1455,work,29189.282001000003,7,15,12,50,27.62757248768785,1925.893949623523,23780.59643837397,27.62757248768785,1
1456,home,4982.004,7,8,21,42,97.54747825086424,97.54747825086424,57942.072878201994,172.55676112852257,5
1457,home,44102.620000999996,15,4,7,32,190.7428082675142,3473.085149393833,44104.48952467369,190.7428082675142,0
1458,leisure,619.927,11,11,4,36,1212475.3595063963,1212475.3595063963,1501726.806517278,1240200.0440371772,0
1459,work,29723.062,7,15,4,49,54.13180166068674,143.79299342668315,22690.089406043408,54.13180166068674,0
1460,errand,750.5070000000002,13,13,23,51,61.33250055769876,704.2426159767782,61.33250055769876,61.33250055769876,4
1461,leisure,738.790999,14,14,14,50,1321039.6091381246,1321039.6091381246,1495644.5925394052,1483973.0413474292,3
1462,work,480.00000000000006,13,13,4,49,237.55207449474312,803.6835881222238,55721.39143222387,237.55207449474312,0
1463,wait,1450.0,5,6,28,52,75.46392883152309,451.39704365517053,15734.20897370569,75.46392883152309,3
1464,errand,1499.5890000000004,13,14,14,41,48.481886778223256,558.7958795914353,35368.91467739955,48.481886778223256,5
1465,errand,360.0,12,12,18,51,137.69391678960264,1652.588144631276,131485.43910709224,137.69391678960264,0
1466,work,11024.433,7,10,16,11,192.0702996130489,223.7603312556339,568.4817368280022,192.0702996130489,3
1467,home,30547.000000000004,0,8,24,51,504.9316771002021,1287.4430358568516,22945.978437374986,504.9316771002021,6
1468,wait,426.26599999999996,15,15,23,47,88.9831302932158,97.01461643647345,88.9831302932158,88.9831302932158,3
1469,work,23814.1,9,16,7,23,198.69135896121526,198.69135896121526,50119.82470319863,198.69135896121526,2
1470,home,44117.0,17,6,27,9,684.960014237736,2478.962672000885,4518.973705814293,684.960014237736,0
1471,errand,1575.345,18,18,2,5,138.5633787444123,835.571071610916,48141.46441345166,138.5633787444123,3
1472,leisure,313.0,16,16,20,42,458.9617290596668,1338.0327774011307,136339.12003500396,458.9617290596668,4
1473,home,534.0,21,21,27,52,289.13079740900815,1471.8072401259728,38329.66419037082,289.13079740900815,2
1474,errand,565.0,12,12,4,36,185.34598995869482,185.34598995869482,9884.510630022416,1724.4292336854776,0
